Team name,Profile team,Wiki URL,Region,Country,Track,Kind,Section,Application,Year,Title,Abstract,Members
MichiganState,https://old.igem.org/Team.cgi?team_id=3719,https://2021.igem.org/Team:MichiganState,North America,United States,Foundational Advance,Collegiate,under,Accepted,2021,A multi-tiered biocontainment strategy for the prevention of horizontal gene transfer in transgenic microbes,"To combat unwanted horizontal gene transfer in transgenic microbes, we are creating a multi-faceted biocontainment system designed to work in Escherichia coli. First, we use the GhoST toxin-antitoxin system to induce cell death in unintended recipients without the corresponding antitoxin. We are also designing a CRISPR-Cas9 based artificial immunity system to cleave conjugative plasmids that enter the host cell, preventing it from gaining conjugative machinery that would allow transfer of synthetic parts. In order to understand how our strategy would behave in a microbial community, we developed an assay to assess horizontal gene transfer from donor to recipient. We also use a Markov’s model and an agent-based model (ABM) to imitate genetic transfer using biophysical and community-based methods, respectively. We hope this system could be used by future iGEM teams to enhance their biocontainment efforts and allow teams to move towards implementation in less controlled environments. ","['Michaela TerAvest', 'Masako Harada', 'Daniel C Ducat', 'Bjoern Hamberger', '', 'Emma Rico', 'Kate Adams-Boone', 'Alexander Szura', 'Tyler Criss', 'Emma Boismier ', 'Shelby Santos']"
Mines,https://old.igem.org/Team.cgi?team_id=4022,https://2021.igem.org/Team:Mines,North America,United States,Therapeutics,Collegiate,under,Accepted,2021,-- Not provided yet --,-- No abstract provided yet -- ,"['Nanette Boyle', 'Josh Ramey', '', 'Tyler Schraeder', 'Ashley Turnage', 'Danielle Loftis', 'Aidan Craft', 'Maya Mowery-Evans', 'Annie Friedman', 'Noor Tahir', 'Claire Beebe', 'Emily Galvin', 'Zachary Triumph', 'Parker Delius', 'Cassandra Soeldner', 'Ethan Halingstad', 'Matthew Lizak', 'Katelin Mann', 'Alexander Leatha']"
Mingdao,https://old.igem.org/Team.cgi?team_id=3728,https://2021.igem.org/Team:Mingdao,Asia,Taiwan,High School,High School,hs,Accepted,2021,deSALMONEtor – a phage-based Salmonella detector,"Designer phage is a synthetic programmable bacteriophage utilized in diagnosis, vaccine, drug delivery in medicine. Salmonella spp. are a leading cause of food poisoning. Phage typing is a traditional method for characterizing distinct bacterial strains through specific recognition. Phage reporters have been genetically equipped with GFP or luciferase gene and applied in detecting Salmonella in contaminated food. However, the limitation and challenges still hinder its application to routine sample examination. In our project, we have created a Salmonella detector by introducing phi29 DNA polymerase gene into an isolated Salmonella phage genome through in vitro Tol2 transposon system. Rolling circle amplification (RCA) will be triggered in the presence of phi29 DNA polymerase generated by the reporter phage-infected Salmonella cells. The RCA products can be easily measured with a DNA-binding dye. Implementation in mathematical modeling and hardware design will help to understand the potential use in the real world. ","['Pei-Hong Chen', 'Hui-Chuan Hsieh', '', 'Chen, Yi-Ting', 'CHANG, YI-HAN', 'HSU, Chih-Ting', 'Fan, Chen-Hsuan', 'Yi Liu', 'YUN-CHIAO HUNG', 'Guan-Yiing Huang', 'Yi-Tian Chu', 'Chiu, Yu-Lun', 'Hung Chieh, Tsai', 'Li, Yu-Shiuan ', 'Yi Yuan, Lai', 'MIN-LIN HSU', 'LIN, ZIH-YUN', 'Huang, Yu-Jie', 'Chu, Chia-Yang', 'Tsai, Chia-Ni', 'Shih, Min-Hong', 'Wang, Syuan-He', 'Ho, Yen-Kang', 'Eric Shih', 'Wang, Hong-Lin', 'Tzu-Yu Wang', 'Chong-wei Chen', 'SUN YU-ZHENG ']"
MIPT_MSU,https://old.igem.org/Team.cgi?team_id=3942,https://2021.igem.org/Team:MIPT_MSU,Europe,Russian Federation,Therapeutics,Collegiate,under,Accepted,2021,Final destination for cancer: using viral sorting and targeting mechanisms for RNA molecules delivery,"Our team propose a new method of targeted RNA delivery to tumour cells using membrane-derived extracellular vesicles with fusion proteins. The endogenous retroviral gene syncytin-1 was selected as a fusion protein to enhance fusional properties with the target cells. Its receptors (ASCT2) are found on some tumors cells, for example, colorectal adenocarcinoma. Using fusion protein, vesicles overcome the potential membrane barrier. In our iGEM project, we were focused on the sorting and targeted delivery of mRNA (GFP and b-galoxidase, reporter genes) to tumour cells. For mRNA sorting we used RNA-binding domain (N domain of gag protein), which can recognize the psi-packaging signal of the HIV1. The mRNA will be associated with the psi-signal, and RNA-construction (target mRNA+psi-signal) will be recognized by the gag protein. Currently, there are no analogs of such systems in the world, so our technology might become a breakthrough in the field of targeted drug delivery techniques.  ","['Ilya Zubarev', 'Pavel Makarevich', 'Igor Blatov', 'Evgenii Lunev', 'Anna Loboda', 'Ivan Sorokin', 'Dmitrii Vladimirtsev', 'Valeriia Lebedeva', 'Mariia V. Bruttan', 'Sergei Zotkin', 'Anastasia Rogacheva', 'Daniil Luppov', 'Anastasia Galatynyuk', 'Vladimir Manuylov', 'Violetta Isakova', 'Ekaterina Grigorieva', 'Sergei Dumpis', 'Sofiya Vinogradova', 'Anton Derzhaev', 'Dyachkova Uliana', 'Maxim Bokov']"
Missouri_Miners,https://old.igem.org/Team.cgi?team_id=3800,https://2021.igem.org/Team:Missouri_Miners,North America,United States,Diagnostics,Collegiate,under,Accepted,2021,Salmonella Sleuth,"The objective of our bio-electric device is to detect Enterobacteriaceae, which are Gram‐negative, non‐spore forming, predominantly motile, facultative anaerobic bacilli. These bacteria communicate predominantly through quorum sensing, a biochemical process where signaling molecules turn genes on and off depending on density.   By coupling this communication system with a fluorescent reporter and electronic components, we can improve upon pre-existing biosensors by increasing scalability and portability. Through the use of bioengineered E. coli cells that react to the presence of autoinducer-2, we produce a measurable fluorescent signal. The amount of fluorescence is then correlated to contamination using our dry-lab mechanical/electrical device: a cost-effective fluorometer built to test samples in common microcentrifuge tubes. Missouri_Miner’s 2021 project blends the boundaries between synthetic biology and electronics, seeking to improve the viability of biosensors in food manufacturing. ","['Katie Shannon', 'Dave Westenberg', '', 'Anna Peacock', 'Benjamin Ray', 'Hunter Wiley', 'Austin Griffin', 'Grace Echele', 'Daniel Szanto', 'Emily Maestas', 'Ethan Hay', 'Chambre Garcia', 'Erik Bergstrom', 'Noah Sparks', 'Danielle Dotson', 'Austin Thrasher', 'Molly Ripper', 'Laurana Mitchell', 'Denali Finney', 'Alexander Easter', 'Clare Koerkenmeier', 'Christopher Shore', 'Yaroslav Rynza', 'Dante Smith', 'Abdullah Al Moinee']"
MIT,https://old.igem.org/Team.cgi?team_id=4074,https://2021.igem.org/Team:MIT,North America,United States,Therapeutics,Collegiate,under,Accepted,2021,"B. Syruptilis, a Probiotic Treatment for Maple Syrup Urine Disease","Maple syrup urine disease (MSUD) is a rare metabolic disorder characterized by the inability to break down branched-chain amino acids (BCAAs). Untreated, accumulation of toxic byproducts results in irreversible neurological impairment and death. Besides liver transplantation, there is no curative treatment. Those unable to undergo such treatment must strictly control dietary protein intake to prevent metabolic decompensation. However, the gut represents a promising non-invasive intervention point, demonstrated by the amino acid enterorecirculation model. After consulting industry professionals engineering a probiotic treatment for phenylketonuria, a similar metabolic disorder, academic and medical experts, and stakeholders affected by MSUD, we designed a B. subtilis probiotic strain to more efficiently catabolize BCAAs in the gastrointestinal tract. Our approach focuses on overexpressing genes for BCAA importers and catabolic enzymes via a regulatory recombinase switch; and developing an ODE model of probiotic BCAA metabolism based on B. subtilis growth, gene expression, enzyme kinetics, and recombinase activity. ","['Deepak Mishra', '', 'Ellen Zhong', 'Melody Wu', 'Justin A Kaskow', 'Andy Tu', 'Emre Ergecen', 'Pin-Kuang Lai', 'Evan Qu', 'Justin Buck', 'Erin Kim', 'Erika Wirachman', 'Gaël Chambonnier', 'Alysse Pusey', 'Kenneth Wei', 'Ellie Feng', 'Emily Gan', 'Sarah Pertsemlidis', 'Jared Zheng', 'Angela Gao', 'Zoe Gotthold', 'Sabrina Meng', 'Abigail Lo', 'Rachel Shen']"
MIT_MAHE,https://old.igem.org/Team.cgi?team_id=3721,https://2021.igem.org/Team:MIT_MAHE,Asia,India,Food &amp; Nutrition,Collegiate,under,Accepted,2021,Cell-tinel ,"Our project is a modular solution for safe research and experimentation for genetically engineered organisms for application in agriculture. Our model implements a process that targets a pest and a crop on a case by case basis, and identifies ways to limit the organism within the required parameters.  Our proof of concept tests stem borers and rice crops as our target pest-crop pair. We plan to use a natural endophyte of rice, Bacillus subtilis, to introduce anti-stem borer properties along with other additional benefits for the crop. The system is such that the toxin for controlling the stem borers is only expressed within the stem borer, and the endophyte will only survive within the plant and stem borer environments.  ","['Dr. Ritu Raval', '', '', 'Anooshka Pareddy', 'Akhil Kala', 'Harshil Jain', 'Rathnamegha Lingamsetty', 'Dyutish Bandyopadhyay', 'Sasha Thomas', 'Chetan Roger Dhanjal', 'Akshatha Hebbar', 'Ashish Kumar', 'Neil Dakshini', 'Tanmaya Madhvacharyula ', 'Sanidhya Pai', 'Rohan Munoth', 'Harshini Rangaraj', 'Ujjayini Nandi', 'A. Shriman Narayan ', 'Kowshika Muniandi', 'Ronak Singh', 'Olivia Ishorary', 'Rushil Dalal', 'Shubhra Singh', 'Adhar Sharma', 'Aafiya Palida', 'Adrija Chakraborty', ""Maurice D'Moss"", 'Mouli Rajesh', 'Akshay Dhansoia', 'Rushad Nihal', 'Neha Kumari', 'Soumodeep Sarkar', 'Varun Udaya Kumar', 'Adithi Somayaji', 'Shravan Balasubramaniam', 'Niyati Sanghvi', 'Sanya Lakhotia', 'Anu Oswal']"
Moscow,https://old.igem.org/Team.cgi?team_id=3845,https://2021.igem.org/Team:Moscow,Europe,Russian Federation,Diagnostics,Collegiate,under,Accepted,2021,miPression - the diagnostic test system for depression detection based on CRISPR/Cas.,"We are the Moscow team, and the main goal of our project - miPression - is to design a test system that can detect depression and distinguish it from other psychiatric diseases.   Our diagnostic test will use miRNAs circulating in blood as biomarkers. We are going to measure it by two-step technology: first, rolling cycle amplification (RCA); second, the connection of two dСas9, which are linked with the half of GFP, to the product of the RCA. The concentration of our target miRNA will be defined based on the brightness of fluorescence.   As a result, our project will help to solve the problem of misdiagnosed and undiagnosed cases of depression. In the long term, our development may help to reduce public stigmatization and break down false stereotypes about mental disorders. ","['Alexey Shaytan', 'Dmitry Karpov', 'Maria Medvedeva', 'Glukhov Grigory', 'Vera Sysoeva', 'Kirill Reshetnikov', 'Anna Kapitonova', 'Konstantin Kamenskiy ', 'Valentina Kostenko', 'Ekaterina Kravchuk', 'Ivan Kutelev', 'Naida Mamaeva', 'Valeriia Spiridonova', 'Marina Frolenkova', 'Julia Vasileva', 'Alena Starikova', 'Georgy Chistov', 'Vyacheslav Pasko', 'Ekaterina Ganzhula', 'Darya Baranova', 'Viktoria Chebanenko', 'Margarita Yegiyan', 'Daria Malinina', 'Polina Zhurlova', 'Daria Orlova', 'Anastasia Kislova', 'Pavel Trukhanov', 'Roman Novikov', 'Alisa Arifi', 'Pavel Kravchenko ', 'Nadezhda Azbukina', 'Diana Zagirova', 'Anastasia Scherbakova', 'Alex Silvanovich', 'Anastasy Sobol', 'Alexander Minakov', 'Artem Murzin', 'Vera Vecherskaya']"
Moscow_City,https://old.igem.org/Team.cgi?team_id=4088,https://2021.igem.org/Team:Moscow_City,Europe,Russian Federation,Diagnostics,Collegiate,under,Accepted,2021,A rapid test system of Equine herpesvirus detection based on CRISPR/dСas13,"Equine herpesvirus outbreaks lead to mass deaths and quarantines. Disease symptoms can be easily confused with other diseases. Current diagnosis methods - PCR-tests - are time-consuming. Therefore, we decided to create a test system based on CRISPR-Cas. It detects herpesvirus by its RNA. We use deadCas13 protein, connected by a linker with two halves of reporter protein - beta-lactamase. Two deadCas13 proteins are directed by gRNA to the RNA of the virus. When the distance between two Cas-proteins is correctly selected, two beta-lactamase proteins can fuse into a functional protein that destroys nitrocefin — the solution's color changes from yellow to red. To avoid false-positive results, we use two guide RNAs. With one guide, RNA reporter protein will not become functional. We are willing to create a  system that will not require any special skills to use it. Horse owners will be able to detect herpesvirus using only saliva. ","['Maxim Patrushev', 'Ilya Zubarev', 'Ruslan Vasilev', 'Maxim Bokov', 'Evteeva Marta', 'Daria Latortseva', 'Kirill Medvedev', 'Pavel Ivanov-Rostovtsev', 'Alisa Potapova', 'Yaroslav Ugolkov', 'Lavrentii Danilov', 'Ciara Makievskaya', 'Anton Changalidi', 'Ioanna Pataraia', 'Saveliy Dmitrievich Kaurtaev', 'Mariia Glushanina', 'Anastasiia Shirobokova', 'Zakhar Vozmilov', 'Dmitry Karpov']"
MSP-Maastricht,https://old.igem.org/Team.cgi?team_id=3947,https://2021.igem.org/Team:MSP-Maastricht,Europe,Netherlands,Environment,Collegiate,under,Accepted,2021,METHAGONE - Harnessing the Powers of Seaweed to Reduce Methane Emissions in Cows,"Over the last 100 years, the human population has exploded and so has the demand for food sources such as meat. To keep up with this demand, the number of cows has also skyrocketed. Cows have multiple stomachs, one of them being the rumen. Within it, there exists a microcosm of microorganisms of which the archaea, specifically the suborder, Methanobrevibacter, creates methane (CH4) by using the fermentation byproducts H2 and CO2. Methane, a greenhouse gas, has a global warming potential that is 28 times stronger per unit mass relative to CO2. To tackle this issue our team is producing a microbial feed additive for cows which will express a set of proteins, derived from different species of red seaweed, to inhibit the metabolic pathway of CH4 production by producing a compound called bromoform. ","['Erik Steen Redeker', '', '', 'Lotte Deneer', 'Tim Davalan', 'Anna Sennikova', 'Cillian Ross', 'Yvar Hulshof', 'Roy Erzurumluoğlu', 'Saskia Benedikta Rapp', 'Kevin Prasad', 'Maaike Kayleigh Hersov', 'Andres Lassus', 'Luca Guitink', 'David Dimech', 'Larissa Markus', 'Juliette Marie Passariello Jansen']"
